Code, Label, LangCode
"1933", "null", "RU"
"1934", "null", "RU"
"1935", "null", "RU"
"1936", "null", "RU"
"1937", "null", "RU"
"1938", "null", "RU"
"1939", "null", "RU"
"1940", "null", "RU"
"1942", "null", "RU"
"1943", "null", "RU"
"1944", "null", "RU"
"1945", "null", "RU"
"1946", "null", "RU"
"1947", "null", "RU"
"1948", "null", "RU"
"1949", "null", "RU"
"1950", "null", "RU"
"1951", "null", "RU"
"1953", "null", "RU"
"1954", "null", "RU"
"1955", "null", "RU"
"1956", "null", "RU"
"1959", "null", "RU"
"1960", "null", "RU"
"1961", "null", "RU"
"1962", "null", "RU"
"1964", "null", "RU"
"1965", "null", "RU"
"1966", "null", "RU"
"1967", "null", "RU"
"1968", "null", "RU"
"1969", "null", "RU"
"1970", "null", "RU"
"1971", "null", "RU"
"1973", "null", "RU"
"1974", "null", "RU"
"1976", "null", "RU"
"1977", "null", "RU"
"1980", "null", "RU"
"1982", "null", "RU"
"1983", "null", "RU"
"1984", "null", "RU"
"1985", "null", "RU"
"1987", "null", "RU"
"1988", "null", "RU"
"1999", "null", "RU"
"2027", "null", "RU"
"2029", "null", "RU"
"2030", "null", "RU"
"2511", "null", "RU"
"2512", "null", "RU"
"2513", "null", "RU"
"2514", "null", "RU"
"2515", "null", "RU"
"2516", "null", "RU"
"2517", "null", "RU"
"2518", "null", "RU"
"2520", "null", "RU"
"2531", "null", "RU"
"2532", "null", "RU"
"2533", "null", "RU"
"2534", "null", "RU"
"2535", "null", "RU"
"2536", "null", "RU"
"2537", "null", "RU"
"2541", "null", "RU"
"2542", "null", "RU"
"2543", "null", "RU"
"2544", "null", "RU"
"2546", "null", "RU"
"2547", "null", "RU"
"2549", "null", "RU"
"2551", "null", "RU"
"2555", "null", "RU"
"2556", "null", "RU"
"2557", "null", "RU"
"2558", "null", "RU"
"2559", "null", "RU"
"2560", "null", "RU"
"2561", "null", "RU"
"2562", "null", "RU"
"2563", "null", "RU"
"2564", "null", "RU"
"2570", "null", "RU"
"2571", "null", "RU"
"2572", "null", "RU"
"2573", "null", "RU"
"2574", "null", "RU"
"2575", "null", "RU"
"2576", "null", "RU"
"2577", "null", "RU"
"2578", "null", "RU"
"2579", "null", "RU"
"2580", "null", "RU"
"2581", "null", "RU"
"2582", "null", "RU"
"2586", "null", "RU"
"2590", "null", "RU"
"2591", "null", "RU"
"2592", "null", "RU"
"2593", "null", "RU"
"2594", "null", "RU"
"2595", "null", "RU"
"2596", "null", "RU"
"2597", "null", "RU"
"2630", "null", "RU"
"2633", "null", "RU"
"2635", "null", "RU"
"2640", "null", "RU"
"2641", "null", "RU"
"2642", "null", "RU"
"2645", "null", "RU"
"2655", "null", "RU"
"2656", "null", "RU"
"2657", "null", "RU"
"2658", "null", "RU"
"2659", "null", "RU"
"2661", "null", "RU"
"2662", "null", "RU"
"2663", "null", "RU"
"2664", "null", "RU"
"2665", "null", "RU"
"2666", "null", "RU"
"2667", "null", "RU"
"2671", "null", "RU"
"2672", "null", "RU"
"2680", "null", "RU"
"2701", "null", "RU"
"2702", "null", "RU"
"2703", "null", "RU"
"2704", "null", "RU"
"2705", "null", "RU"
"2706", "null", "RU"
"2731", "null", "RU"
"2732", "null", "RU"
"2733", "null", "RU"
"2734", "null", "RU"
"2735", "null", "RU"
"2736", "null", "RU"
"2737", "null", "RU"
"2738", "null", "RU"
"2739", "null", "RU"
"2740", "null", "RU"
"2741", "null", "RU"
"2742", "null", "RU"
"2743", "null", "RU"
"2744", "null", "RU"
"2745", "null", "RU"
"2746", "null", "RU"
"2747", "null", "RU"
"2748", "null", "RU"
"2749", "null", "RU"
"2761", "null", "RU"
"2762", "null", "RU"
"2763", "null", "RU"
"2764", "null", "RU"
"2765", "null", "RU"
"2766", "null", "RU"
"2767", "null", "RU"
"2768", "null", "RU"
"2769", "null", "RU"
"2775", "null", "RU"
"2781", "null", "RU"
"2782", "null", "RU"
"2802", "null", "RU"
"2803", "null", "RU"
"2804", "null", "RU"
"2820", "null", "RU"
"2823", "null", "RU"
"2825", "null", "RU"
"2827", "null", "RU"
"2828", "null", "RU"
"2829", "null", "RU"
"2830", "null", "RU"
"2841", "null", "RU"
"2842", "null", "RU"
"2906", "null", "RU"
"2907", "null", "RU"
"2908", "null", "RU"
"2909", "null", "RU"
"2910", "null", "RU"
"2911", "null", "RU"
"2912", "null", "RU"
"2913", "null", "RU"
"2914", "null", "RU"
"2915", "null", "RU"
"2943", "null", "RU"
"2944", "null", "RU"
"2945", "null", "RU"
"2946", "null", "RU"
"2948", "null", "RU"
"2949", "null", "RU"
"2951", "null", "RU"
"2960", "null", "RU"
"2961", "null", "RU"
"2041", "null", "RU"
"2044", "null", "RU"
"2051", "null", "RU"
"3007", "null", "RU"
"3008", "null", "RU"
"3009", "null", "RU"
"3010", "null", "RU"
"7015", "null", "RU"
"7027", "null", "RU"
"7044", "null", "RU"
"7056", "null", "RU"
"7068", "null", "RU"
"7071", "null", "RU"
"7075", "null", "RU"
"7079", "null", "RU"
"7083", "null", "RU"
"7089", "null", "RU"
"7092", "null", "RU"
"7094", "null", "RU"
"7097", "null", "RU"
"7101", "null", "RU"
"7103", "null", "RU"
"7108", "null", "RU"
"7116", "null", "RU"
"7122", "null", "RU"
"7125", "null", "RU"
"7135", "null", "RU"
"7136", "null", "RU"
"7137", "null", "RU"
"7149", "null", "RU"
"7156", "null", "RU"
"7157", "null", "RU"
"7161", "null", "RU"
"7162", "null", "RU"
"7163", "null", "RU"
"7176", "null", "RU"
"7181", "null", "RU"
"7187", "null", "RU"
"7191", "null", "RU"
"7195", "null", "RU"
"7197", "null", "RU"
"7201", "null", "RU"
"7203", "null", "RU"
"7205", "null", "RU"
"7210", "null", "RU"
"7211", "null", "RU"
"7216", "null", "RU"
"7217", "null", "RU"
"7221", "null", "RU"
"7222", "null", "RU"
"7223", "null", "RU"
"7225", "null", "RU"
"7234", "null", "RU"
"7236", "null", "RU"
"7242", "null", "RU"
"7249", "null", "RU"
"7254", "null", "RU"
"7260", "null", "RU"
"7263", "null", "RU"
"7265", "null", "RU"
"11853", "null", "RU"
"11890", "null", "RU"
"11938", "null", "RU"
"11945", "null", "RU"
"11988", "null", "RU"
"12061", "null", "RU"
"12062", "null", "RU"
"20000", "null", "RU"
"20001", "null", "RU"
"20002", "null", "RU"
"20003", "null", "RU"
"20004", "null", "RU"
"20005", "null", "RU"
"20006", "null", "RU"
"20007", "null", "RU"
"20008", "null", "RU"
"20009", "null", "RU"
"20010", "null", "RU"
"20011", "null", "RU"
"20012", "null", "RU"
"20013", "null", "RU"
"20014", "null", "RU"
"20015", "null", "RU"
"21000", "null", "RU"
"21001", "null", "RU"
"21002", "null", "RU"
"21003", "null", "RU"
"21004", "null", "RU"
"21005", "null", "RU"
"21006", "null", "RU"
"22000", "null", "RU"
"22001", "null", "RU"
"2455001", "null", "RU"
"2455002", "null", "RU"
"2455003", "null", "RU"
"2455004", "null", "RU"
"2455005", "null", "RU"
"2455006", "null", "RU"
"2455007", "null", "RU"
"2455017", "null", "RU"
"2455018", "null", "RU"
"2455019", "null", "RU"
"2455020", "null", "RU"
"2455021", "null", "RU"
"2455008", "null", "RU"
"2455009", "null", "RU"
"2455010", "null", "RU"
"2455011", "null", "RU"
"2455012", "null", "RU"
"2455013", "null", "RU"
"2455014", "null", "RU"
"2455015", "null", "RU"
"2455016", "null", "RU"
"1762", "null", "RU"
"1765", "null", "RU"
"1768", "null", "RU"
"1769", "null", "RU"
"1770", "null", "RU"
"1771", "null", "RU"
"1772", "null", "RU"
"1774", "null", "RU"
"1775", "null", "RU"
"2054", "null", "RU"
"2057", "null", "RU"
"2071", "null", "RU"
"2072", "null", "RU"
"2073", "null", "RU"
"2074", "null", "RU"
"2076", "null", "RU"
"2077", "null", "RU"
"2501", "null", "RU"
"1422", "", "RU"
"1423", "", "RU"
"491", "", "RU"
"498", "", "RU"
"10", "", "RU"
"1424", "", "RU"
"1425", "", "RU"
"1426", "", "RU"
"1427", "", "RU"
"1428", "", "RU"
"1429", "", "RU"
"1430", "", "RU"
"1431", "", "RU"
"1432", "", "RU"
"1433", "", "RU"
"1434", "", "RU"
"1435", "", "RU"
"1436", "", "RU"
"1437", "", "RU"
"1438", "", "RU"
"1439", "", "RU"
"1440", "", "RU"
"1441", "", "RU"
"1442", "", "RU"
"1443", "", "RU"
"1444", "", "RU"
"1445", "", "RU"
"1446", "", "RU"
"800", "Agave Fibres Nes", "RU"
"6613", "Agric. area irrigated by drip (trickle)", "RU"
"6614", "Agric. area irrigated by gravity", "RU"
"6615", "Agric. area irrigated by other methods", "RU"
"6612", "Agric. area irrigated by sprinkler", "RU"
"6610", "Agricultural area", "RU"
"6672", "Agricultural area certified organic", "RU"
"6673", "Agricultural area in conversion to organic", "RU"
"6611", "Agricultural area irrigated", "RU"
"6671", "Agricultural area organic, total", "RU"
"22009", "Agriculture, value added", "RU"
"22010", "Agriculture, value added (% of GDP)", "RU"
"1460", "Agriculture, value added (Current US$ million)", "RU"
"632", "Alcohol Non Food", "RU"
"641", "Alfalfa for forage and silage", "RU"
"862", "Alfalfa Meal and Pellets", "RU"
"231", "Almonds Shelled", "RU"
"221", "Almonds, with shell", "RU"
"2814", "Ammonia, anhydrous", "RU"
"310230", "Ammonium nitrate", "RU"
"310221", "Ammonium sulphate", "RU"
"1170", "Animal fats and oils, nes(1170)", "RU"
"1278", "Animal or vegetable fats and oils, hydrogenated", "RU"
"1171", "Animals Live Nes", "RU"
"711", "Anise, badian, fennel, corian.", "RU"
"519", "Applejuice Concentrated", "RU"
"518", "Applejuice Single Streng", "RU"
"515", "Apples", "RU"
"526", "Apricots", "RU"
"1588", "Aq A Cured", "RU"
"1591", "Aq A Meal Of", "RU"
"1590", "Aq A Prep Ns", "RU"
"1580", "Aq M Meat", "RU"
"1582", "Aq M Oils", "RU"
"1583", "Aq M Prep Ns", "RU"
"1595", "Aquatic plants, dried", "RU"
"1594", "Aquatic plants, fresh", "RU"
"1596", "Aquatic plants, other preparations", "RU"
"1587", "Aqutc Anim F", "RU"
"1291", "Arabic Gums", "RU"
"6621", "Arable land", "RU"
"6620", "Arable land and Permanent crops", "RU"
"6675", "Arable land area certified organic", "RU"
"6691", "Arable land area equipped for irrig.", "RU"
"6676", "Arable land area in conversion to organic", "RU"
"6674", "Arable land organic, total", "RU"
"226", "Arecanuts", "RU"
"366", "Artichokes", "RU"
"1680", "Articles,m/p from Pulp", "RU"
"174", "Artificial Sweeteners", "RU"
"367", "Asparagus", "RU"
"1123", "Ass Live Weight", "RU"
"1148", "Ass, mule or hinny Live Weight", "RU"
"1107", "Asses", "RU"
"1113", "Asses, mules or hinnies", "RU"
"572", "Avocados", "RU"
"1039", "Bacon and Ham", "RU"
"170", "Bagasse", "RU"
"203", "Bambara beans", "RU"
"486", "Bananas", "RU"
"44", "Barley", "RU"
"48", "Barley Flour and Grits", "RU"
"46", "Barley Pearled", "RU"
"43", "Barley, pearled", "RU"
"176", "Beans, dry", "RU"
"414", "Beans, green", "RU"
"876", "Beef canned", "RU"
"1181", "Beehives", "RU"
"51", "Beer of Barley", "RU"
"66", "Beer of Maize", "RU"
"82", "Beer of Millet", "RU"
"86", "Beer of Sorghum", "RU"
"1183", "Beeswax", "RU"
"169", "Beet Pulp", "RU"
"159", "Beet sugar, raw, centrifugal", "RU"
"629", "Beet Tops", "RU"
"647", "Beets for Fodder", "RU"
"558", "Berries Nes", "RU"
"634", "Bever. Dist.Alc", "RU"
"633", "Beverage Non-Alc", "RU"
"1125", "Bio Mulemeat", "RU"
"1089", "Bird meat, nes", "RU"
"1688", "Black Liquor", "RU"
"1663", "Bleached Sulphate Pulp", "RU"
"1661", "Bleached Sulphite Pulp", "RU"
"552", "Blueberries", "RU"
"879", "Bovine meat, other preparations", "RU"
"91", "Bran Buckwheat", "RU"
"47", "Bran of Barley", "RU"
"112", "Bran of Cereals", "RU"
"96", "Bran of Fonio", "RU"
"59", "Bran of Maize", "RU"
"81", "Bran of Millet", "RU"
"105", "Bran of Mixed Grains", "RU"
"77", "Bran of Oats", "RU"
"213", "Bran of Pulses", "RU"
"35", "Bran of Rice", "RU"
"73", "Bran of Rye", "RU"
"85", "Bran of Sorghum", "RU"
"99", "Bran of Triticale", "RU"
"17", "Bran of Wheat", "RU"
"229", "Brazil Nuts Shelled", "RU"
"216", "Brazil nuts, with shell", "RU"
"20", "Bread", "RU"
"41", "Breakfast Cereals", "RU"
"181", "Broad beans, horse beans, dry", "RU"
"89", "Buckwheat", "RU"
"973", "Buffalo Live Weight", "RU"
"947", "Buffalo meat", "RU"
"951", "Buffalo milk, whole, fresh", "RU"
"946", "Buffaloes", "RU"
"21", "Bulgur", "RU"
"886", "Butter Cow Milk", "RU"
"952", "Butter of Bufmilk", "RU"
"1022", "Butter of Goat Mlk", "RU"
"264", "Butter of Karite Nuts", "RU"
"989", "Butter of sheep milk", "RU"
"983", "Butter,Ghee of Sheep Milk", "RU"
"893", "Butterm.,Curdl,Acid.Milk", "RU"
"906", "Buttermilk, curdled milk, oth.", "RU"
"644", "Cabbage for Fodder", "RU"
"358", "Cabbages and other brassicas", "RU"
"253", "Cake of Copra", "RU"
"332", "Cake of Cottonseed", "RU"
"245", "Cake of Groundnuts", "RU"
"338", "Cake of Hempseed", "RU"
"314", "Cake of Kapok", "RU"
"335", "Cake of Linseed", "RU"
"61", "Cake of Maize", "RU"
"294", "Cake of Mustard", "RU"
"341", "Cake of Oilseeds, Nes", "RU"
"259", "Cake of Palm Kernel", "RU"
"298", "Cake of Poppy Seed", "RU"
"272", "Cake of Rapeseed", "RU"
"291", "Cake of Sesame Seed", "RU"
"238", "Cake of Soybeans", "RU"
"37", "Cake Rice Bran", "RU"
"282", "Cake Safflower", "RU"
"310240", "Calcium ammonium nitrate", "RU"
"1138", "Camel Live Weight", "RU"
"1127", "Camel meat", "RU"
"1130", "Camel milk, whole, fresh", "RU"
"1126", "Camels", "RU"
"101", "Canary seed", "RU"
"158", "Cane sugar, raw, centrifugal", "RU"
"630", "Cane Tops", "RU"
"451", "Canned Mushrooms", "RU"
"1672", "Carbon & Copy Paper,rfu", "RU"
"461", "Carobs", "RU"
"426", "Carrots and turnips", "RU"
"648", "Carrots for Fodder", "RU"
"1617", "Case Materials", "RU"
"917", "Casein", "RU"
"230", "Cashew Nuts Shelled", "RU"
"217", "Cashew nuts, with shell", "RU"
"591", "Cashewapple", "RU"
"125", "Cassava", "RU"
"128", "Cassava Dried", "RU"
"378", "Cassava leaves", "RU"
"129", "Cassava Starch", "RU"
"1273", "Castor Oil Hydr (Opal Wax)", "RU"
"265", "Castor oil seed", "RU"
"866", "Cattle", "RU"
"871", "Cattle Butch.Fat", "RU"
"919", "Cattle Hides", "RU"
"945", "Cattle Live Weight", "RU"
"867", "Cattle meat", "RU"
"393", "Cauliflowers and broccoli", "RU"
"1570", "Cephlp Fresh", "RU"
"107", "Cereal brans, nes(107)", "RU"
"100", "Cereal flours, nes(100)", "RU"
"113", "Cereal Preparations, Nes", "RU"
"108", "Cereals, nes", "RU"
"106", "Cereals, nes(106)", "RU"
"1687", "Charcoal", "RU"
"955", "Cheese of Bufmilk", "RU"
"1021", "Cheese of Goat Mlk", "RU"
"984", "Cheese of Sheep Milk", "RU"
"904", "Cheese of Skimmed Cow Milk", "RU"
"901", "Cheese of Whole Cow Milk", "RU"
"5503", "Chemical Wood Pulp", "RU"
"1656", "Chemical Wood Pulp", "RU"
"531", "Cherries", "RU"
"220", "Chestnuts", "RU"
"191", "Chick peas", "RU"
"1095", "Chicken Live Weight", "RU"
"1058", "Chicken meat", "RU"
"1057", "Chickens", "RU"
"459", "Chicory roots", "RU"
"689", "Chillies and peppers, dry", "RU"
"401", "Chillies and peppers, green", "RU"
"5248", "Chips and Particles", "RU"
"1619", "Chips and Particles", "RU"
"666", "Chocolate Prsnes", "RU"
"517", "Cider Etc", "RU"
"828", "Cigarettes", "RU"
"829", "Cigars Cheroots", "RU"
"693", "Cinnamon (canella)", "RU"
"511", "Citrus fruit juices, nes(511)", "RU"
"512", "Citrus fruit, nes", "RU"
"514", "Citrus juice, concentrated", "RU"
"640", "Clover for forage and silage", "RU"
"698", "Cloves", "RU"
"845", "Cmpd Feed,Oth Or Nes", "RU"
"842", "Cmpd Feed,Pigs", "RU"
"841", "Cmpd Feed,Poultry", "RU"
"1031", "Coarse Goat Hair", "RU"
"1616", "Coated Papers", "RU"
"661", "Cocoa beans", "RU"
"664", "Cocoa Butter", "RU"
"662", "Cocoa Paste", "RU"
"663", "Cocoahusks;Shell", "RU"
"665", "Cocoapowder&Cake", "RU"
"252", "Coconut (copra) oil", "RU"
"249", "Coconuts", "RU"
"250", "Coconuts Desiccated", "RU"
"1187", "Cocoon Unr.&Waste", "RU"
"659", "Coffee Extracts", "RU"
"660", "Coffee Husks and Skins", "RU"
"657", "Coffee Roasted", "RU"
"658", "Coffee Subst. Cont.Coffee", "RU"
"656", "Coffee, green", "RU"
"813", "Coir", "RU"
"1665", "Composite Paper & Board", "RU"
"3140", "Composts and sewage waste", "RU"
"840", "Compound Feed, Cattle", "RU"
"5055", "Compound fertilizers", "RU"
"251", "Copra", "RU"
"768", "Cotton Carded,Combed", "RU"
"767", "Cotton lint", "RU"
"770", "Cotton Linter", "RU"
"769", "Cotton Waste", "RU"
"329", "Cottonseed", "RU"
"331", "Cottonseed oil", "RU"
"6600", "Country area", "RU"
"881", "Cow milk, whole, fresh", "RU"
"882", "Cow milk, whole, fresh", "RU"
"195", "Cow peas, dry", "RU"
"1573", "Cphlp Canned", "RU"
"1572", "Cphlp Cured", "RU"
"1571", "Cphlp Frozen", "RU"
"1575", "Cphlp Meals", "RU"
"1574", "Cphlp Pr nes", "RU"
"554", "Cranberries", "RU"
"553", "Cranberries, blueberries", "RU"
"885", "Cream Fresh", "RU"
"1553", "Crstaceans F", "RU"
"1556", "Crstc Canned", "RU"
"1555", "Crstc Cured", "RU"
"1554", "Crstc Frozen", "RU"
"1558", "Crstc Meals", "RU"
"1557", "Crstc Pr nes", "RU"
"1293", "Crude Materials", "RU"
"397", "Cucumbers and gherkins", "RU"
"6693", "Cultivated pastures equipped for irrig.", "RU"
"550", "Currants", "RU"
"577", "Dates", "RU"
"1222", "Degras", "RU"
"310530", "Diammonium phosphate (DAP)", "RU"
"1667", "Dissolving Wood Pulp", "RU"
"1522", "Dmrs Bdy Oil", "RU"
"1519", "Dmrsl Canned", "RU"
"1518", "Dmrsl Cured", "RU"
"1516", "Dmrsl Fillet", "RU"
"1514", "Dmrsl Fresh", "RU"
"1517", "Dmrsl Fz Flt", "RU"
"1515", "Dmrsl Fz Whl", "RU"
"1521", "Dmrsl Meals", "RU"
"1520", "Dmrsl Pr nes", "RU"
"654", "Dregs From Brewing;Dist.", "RU"
"450", "Dried Mushrooms", "RU"
"527", "Dry Apricots", "RU"
"1069", "Duck meat", "RU"
"1068", "Ducks", "RU"
"916", "Egg Albumine", "RU"
"399", "Eggplants (aubergines)", "RU"
"1064", "Eggs Dried", "RU"
"1063", "Eggs Liquid", "RU"
"1114", "Equine meat, nes(1114)", "RU"
"1099", "Equine offal, fresh, chilled or frozen", "RU"
"672", "Extracts Tea, Mate, Prep", "RU"
"6640", "Fallow land", "RU"
"1060", "Fat Liver Prep (Foie Gras)", "RU"
"949", "Fat of Buffaloes", "RU"
"1129", "Fat of Camels", "RU"
"869", "Fat of Cattle", "RU"
"1019", "Fat of Goats", "RU"
"1037", "Fat of Pigs", "RU"
"1065", "Fat of Poultry", "RU"
"1066", "Fat of Ptry Rend", "RU"
"979", "Fat of Sheep", "RU"
"1160", "Fat Other Camelids", "RU"
"1243", "Fat Prep Nes", "RU"
"1276", "Fatty Acids", "RU"
"854", "Feed Additives", "RU"
"855", "Feed Minerals", "RU"
"850", "Feed Supplements", "RU"
"849", "Feed Yeast", "RU"
"516", "Fermented beverages, nes(516)", "RU"
"5180", "Fertilizers", "RU"
"821", "Fibre Crops Nes", "RU"
"1874", "Fibreboard", "RU"
"1649", "Fibreboard, Compressed", "RU"
"569", "Figs", "RU"
"570", "Figs Dried", "RU"
"1682", "Filter Paper & Board,rfu", "RU"
"1030", "Fine Goat Hair", "RU"
"1538", "Fish and marine mammal fats and body oils", "RU"
"1539", "Fish and marine mammal liver oils", "RU"
"1599", "Fishery Total Value", "RU"
"773", "Flax fibre and tow", "RU"
"771", "Flax Fibre Raw", "RU"
"774", "Flax Tow Waste", "RU"
"90", "Flour of Buckwheat", "RU"
"126", "Flour of Cassava", "RU"
"111", "Flour of Cereals", "RU"
"95", "Flour of Fonio", "RU"
"624", "Flour of Fruits", "RU"
"58", "Flour of Maize", "RU"
"80", "Flour of Millet", "RU"
"104", "Flour of Mixed Grain", "RU"
"295", "Flour of Mustard", "RU"
"343", "Flour of Oilseeds", "RU"
"212", "Flour of Pulses", "RU"
"150", "Flour of Roots and Tubers", "RU"
"72", "Flour of Rye", "RU"
"84", "Flour of Sorghum", "RU"
"98", "Flour of Triticale", "RU"
"16", "Flour of Wheat", "RU"
"1618", "Folding Boxboard", "RU"
"94", "Fonio", "RU"
"3002", "Food consumption", "RU"
"3003", "Food needs", "RU"
"1232", "Food Prep Nes", "RU"
"115", "Food Prep,Flour,Malt Extract", "RU"
"3004", "Food quality", "RU"
"5300", "Food Security", "RU"
"1259", "Food Waste,Prep. for Feed", "RU"
"653", "Food Wastes", "RU"
"651", "forage Products", "RU"
"6660", "Forest and woodland", "RU"
"6661", "Forest area", "RU"
"1877", "Forest Products", "RU"
"5200", "Forestry", "RU"
"118", "Frozen Potatoes", "RU"
"154", "Fructose Chemically Pure", "RU"
"620", "Fruit Dried Nes", "RU"
"619", "Fruit Fresh Nes", "RU"
"622", "Fruit Juice Nes", "RU"
"520", "Fruit juices, nes(520)", "RU"
"623", "Fruit Prp Nes", "RU"
"604", "Fruit Tropical Dried Nes", "RU"
"618", "Fruit, nes(618)", "RU"
"603", "Fruit, tropical fresh nes", "RU"
"625", "Fruit,Nut,Peel, Sugar Prs", "RU"
"1509", "Frwt Bdy Oil", "RU"
"1510", "Frwt Lvr Oil", "RU"
"1506", "Frwtr Canned", "RU"
"1505", "Frwtr Cured", "RU"
"1501", "Frwtr Diad F", "RU"
"1503", "Frwtr Fillet", "RU"
"1504", "Frwtr Fz Flt", "RU"
"1502", "Frwtr Fz Whl", "RU"
"1508", "Frwtr Meals", "RU"
"1507", "Frwtr Pr nes", "RU"
"1684", "Fuelwood", "RU"
"1163", "Game meat", "RU"
"406", "Garlic", "RU"
"22008", "GDP (current US$ million)", "RU"
"1072", "Geese and guinea fowls", "RU"
"57", "Germ of Maize", "RU"
"19", "Germ of Wheat", "RU"
"953", "Ghee Oil of Buf", "RU"
"887", "Ghee,Butteroil of Cow Milk", "RU"
"720", "Ginger", "RU"
"172", "Glucose and Dextrose", "RU"
"846", "Gluten Feed&Meal", "RU"
"24", "Gluten of Wheat", "RU"
"22011", "GNI (current US$ Million)", "RU"
"1033", "Goat Live Weight", "RU"
"1017", "Goat meat", "RU"
"1020", "Goat milk, whole, fresh", "RU"
"1024", "Goat milk, whole, fresh", "RU"
"1016", "Goats", "RU"
"1025", "Goatskins", "RU"
"1073", "Goose and guinea fowl meat", "RU"
"549", "Gooseberries", "RU"
"562", "Grape Juice", "RU"
"507", "Grapefruit (inc. pomelos)", "RU"
"510", "Grapefruitjuice Cocentr", "RU"
"560", "Grapes", "RU"
"2042", "Graphic Papers", "RU"
"639", "Grasses Nes for forage;Sil", "RU"
"994", "Grease incl. Lanolin Wool", "RU"
"642", "Green Oilseeds for Silage", "RU"
"6685", "Gross planted area", "RU"
"244", "Groundnut oil", "RU"
"243", "Groundnuts Shelled", "RU"
"242", "Groundnuts, with shell", "RU"
"839", "Gums Natural", "RU"
"1008", "Hair Carded/ Combed", "RU"
"1219", "Hair Coarse Nes", "RU"
"1218", "Hair Fine", "RU"
"1100", "Hair of Horses", "RU"
"1647", "Hardboard", "RU"
"858", "Hay (Clover, Lucerne,Etc)", "RU"
"859", "Hay (Unspecified)", "RU"
"857", "Hay Non Legum", "RU"
"233", "Hazelnuts Shelled", "RU"
"225", "Hazelnuts, with shell", "RU"
"777", "Hemp Tow Waste", "RU"
"336", "Hempseed", "RU"
"1062", "Hen eggs, in shell", "RU"
"1067", "Hen eggs, in shell (Number)", "RU"
"5037", "Hides and skins", "RU"
"1776", "Hides and Skins", "RU"
"1104", "Hides Dry Slt Horses", "RU"
"1215", "Hides Dry Slt Nes", "RU"
"959", "Hides Drysalt Buf", "RU"
"1216", "Hides Nes", "RU"
"922", "Hides Nes Cattle", "RU"
"1136", "Hides Unsp Camels", "RU"
"1105", "Hides Unsp Horse", "RU"
"958", "Hides Wet Salted Buffaloes", "RU"
"1134", "Hides Wet Salted Camels", "RU"
"920", "Hides Wet Salted Cattle", "RU"
"1103", "Hides Wet Salted Horses", "RU"
